timestamp;source;bandwith;mac;channel;phy_type;ssid;b_supported;g_supported;n_supported;data_rate;1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0;time;ac_supported
1520005122.0681746;beacon;20;1c:aa:07:6f:28:52;9;6;tudelft-dastud;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:38:42;
1520005129.4622068;beacon;20;54:4a:00:66:12:a2;1;6;tudelft-dastud;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:38:49;
1520005129.5113645;beacon;20;54:4a:00:66:12:a1;1;6;TUvisitor;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:38:49;
1520005129.621958;beacon;20;54:4a:00:66:12:a0;1;6;eduroam;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:38:49;
1520005129.7061656;beacon;20;24:01:c7:76:27:30;13;6;eduroam;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:38:49;
1520005129.7200327;beacon;20;24:01:c7:76:27:32;13;6;tudelft-dastud;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:38:49;
1520005129.7691839;beacon;20;24:01:c7:76:27:31;13;6;TUvisitor;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:38:49;
1520005132.7482405;beacon;20;b8:be:bf:b7:7c:40;1;6;eduroam;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:38:52;
1520005153.3285549;beacon;20;34:12:98:04:c1:8a;6;4;habels's Wi-Fi Network;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-02 16:39:13;
1520005155.2633436;beacon;20;2c:33:11:43:1d:40;9;6;eduroam;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:39:15;
1520005162.0631983;beacon;20;2c:33:11:43:07:42;5;6;tudelft-dastud;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:39:22;
1520005162.223044;beacon;20;2c:33:11:43:07:40;5;6;eduroam;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:39:22;
1520005162.7291956;beacon;20;2c:33:11:50:2c:92;1;6;tudelft-dastud;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:39:22;
1520005166.1425738;beacon;20;2c:d0:2d:98:16:c0;13;6;eduroam;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:39:26;
1520005166.2407882;beacon;20;2c:d0:2d:98:16:c1;13;6;TUvisitor;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:39:26;
1520005168.6711006;beacon;20;2c:33:11:56:52:b0;9;6;eduroam;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:39:28;
1520005169.6810794;beacon;20;54:4a:00:66:1c:b1;13;6;TUvisitor;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:39:29;
1520005171.8291569;beacon;20;2c:33:11:56:52:b4;9;6;tudelft-dastud;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:39:31;
1520005171.8704462;beacon;20;2c:33:11:1a:31:a2;9;6;tudelft-dastud;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:39:31;
1520005171.8713624;beacon;20;2c:33:11:1a:31:a1;9;6;TUvisitor;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:39:31;
1520005171.8959491;beacon;20;2c:33:11:1a:31:a0;9;6;eduroam;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:39:31;
1520005175.985134;beacon;20;2c:33:11:39:90:32;1;6;tudelft-dastud;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:39:35;
1520005176.0486395;beacon;20;2c:33:11:39:90:31;1;6;TUvisitor;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:39:36;
1520005179.5406659;beacon;20;24:01:c7:76:53:40;13;6;eduroam;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:39:39;
1520005179.5898252;beacon;20;24:01:c7:76:53:42;13;6;tudelft-dastud;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:39:39;
1520005182.6199303;beacon;20;2c:33:11:39:90:30;1;6;eduroam;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:39:42;
1520005185.9758096;beacon;20;00:80:48:75:55:43;1;4;Connexxion free wifi;True;True;False;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-02 16:39:45;
1520005188.4718542;beacon;40;64:d1:54:6d:7a:37;9;4;QuimBarreiros;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-02 16:39:48;
1520005196.1552808;beacon;20;2c:d0:2d:98:1e:70;13;6;eduroam;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:39:56;
1520005196.223295;beacon;20;d0:60:8c:23:2a:ce;6;4;DonerCompany;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-02 16:39:56;
1520005196.3232746;beacon;20;72:60:8c:23:2a:cc;6;4;DonerCompanyGast;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-02 16:39:56;
1520005199.313385;beacon;20;2c:d0:2d:98:1e:74;13;6;tudelft-dastud;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:39:59;
1520005199.3370688;beacon;20;08:96:ad:a0:6c:22;13;6;tudelft-dastud;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:39:59;
1520005199.436261;beacon;20;2c:d0:2d:98:1e:73;13;6;TUvisitor;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:39:59;
1520005207.6069138;beacon;40;c0:25:e9:03:2b:30;3;4;Noor;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-02 16:40:07;
1520005213.2441492;beacon;40;00:0c:f6:c2:d1:9c;11;4;De Witte Spetters;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-02 16:40:13;
1520005217.473325;beacon;40;6c:fd:b9:4b:ea:3c;3;4;ICIDU;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-02 16:40:17;
1520005221.5161462;beacon;20;08:96:ad:a2:3a:a3;9;6;TUvisitor;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:40:21;
1520005221.566482;beacon;20;08:96:ad:a2:3a:a0;9;6;eduroam;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:40:21;
1520005222.4916892;beacon;20;2c:d0:2d:e4:f3:83;13;6;TUvisitor;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:40:22;
1520005222.6827981;beacon;40;00:87:36:0d:31:51;6;4;LB03240;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-02 16:40:22;
1520005224.7357774;beacon;20;08:96:ad:a2:3a:a4;9;6;tudelft-dastud;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:40:24;
1520005225.5978153;beacon;20;2c:33:11:50:31:c3;1;6;TUvisitor;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:40:25;
1520005228.7926524;beacon;20;2c:33:11:50:31:c0;1;6;eduroam;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:40:28;
1520005228.8172848;beacon;20;2c:33:11:50:31:c4;1;6;tudelft-dastud;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:40:28;
1520005231.3381517;beacon;20;08:96:ad:a0:44:50;9;6;eduroam;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:40:31;
1520005231.3627162;beacon;20;08:96:ad:a0:44:54;9;6;tudelft-dastud;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:40:31;
1520005241.3072474;beacon;20;08:96:ad:a0:44:53;9;6;TUvisitor;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:40:41;
1520005242.3096993;beacon;20;2c:33:11:31:db:21;13;6;TUvisitor;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:40:42;
1520005242.4615571;beacon;20;2c:33:11:31:db:20;13;6;eduroam;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:40:42;
1520005242.463298;beacon;20;2c:33:11:31:db:22;13;6;tudelft-dastud;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:40:42;
1520005251.2362874;beacon;20;00:a3:8e:a4:e9:30;9;6;eduroam;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:40:51;
1520005251.2853544;beacon;20;00:a3:8e:a4:e9:32;9;6;tudelft-dastud;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:40:51;
1520005251.3345633;beacon;20;00:a3:8e:a4:e9:31;9;6;TUvisitor;True;True;True;24.0;;;;;;True;True;True;;;;True;2018-03-02 16:40:51;
1520005258.3645096;beacon;40;ac:9e:17:59:a3:58;10;4;It hurts when IP;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-02 16:40:58;
1520005258.5231965;beacon;20;50:c7:bf:22:27:e9;10;4;Wie is wifi?;True;True;True;1.0;True;True;True;True;True;True;True;True;True;True;True;True;2018-03-02 16:40:58;
